src/components/LenderDashboard.jsx	5	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/LenderDashboard.jsx	150	10	no-unused-vars	'createId' is defined but never used.
src/components/LenderDashboard.jsx	175	10	no-unused-vars	'formatNumber' is defined but never used.
src/components/LenderDashboard.jsx	180	10	no-unused-vars	'formatDate' is defined but never used.
src/components/LenderDashboard.jsx	539	173	no-unused-vars	'onOpenDealIntelligence' is defined but never used.
src/components/LenderDashboard.jsx	617	16	no-unused-vars	'error' is defined but never used.
src/components/LenderDashboard.jsx	639	10	react-hooks/set-state-in-effect	Error: Calling setState synchronously within an effect can trigger cascading renders Effects are intended to synchronize state between React
src/components/LenderDashboard.jsx	849	14	no-unused-vars	'error' is defined but never used.
src/components/LenderDashboard.jsx	865	14	no-unused-vars	'error' is defined but never used.
src/components/MaterialMatrix.jsx	6	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/MaterialMatrix.jsx	131	172	no-unused-vars	'onOpenDealIntelligence' is defined but never used.
src/components/MaterialMatrix.jsx	134	10	no-unused-vars	'vendors' is assigned a value but never used.
src/components/MaterialMatrix.jsx	266	9	no-unused-vars	'selectedMaterial' is assigned a value but never used.
src/components/NeighborhoodDatabase.jsx	5	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/NeighborhoodDatabase.jsx	112	10	no-unused-vars	'formatNumber' is defined but never used.
src/components/NeighborhoodDatabase.jsx	434	10	no-unused-vars	'isStale' is defined but never used.
src/components/PortfolioDashboard.jsx	9	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/PortfolioDashboard.jsx	213	5	react-hooks/set-state-in-effect	Error: Calling setState synchronously within an effect can trigger cascading renders Effects are intended to synchronize state between React
src/components/PortfolioDashboard.syncIntegration.test.js	6	33	no-undef	'process' is not defined.
src/components/ProductVault.jsx	6	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/ProductVault.jsx	76	10	no-unused-vars	'formatPercent' is defined but never used.
src/components/ProductVault.jsx	397	14	no-unused-vars	'error' is defined but never used.
src/components/PropertyDatabase.jsx	4	10	no-unused-vars	'buildModuleSyncState' is defined but never used.
src/components/PropertyDatabase.jsx	7	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/PropertyDatabase.jsx	208	10	no-unused-vars	'formatNumber' is defined but never used.
src/components/PropertyDatabase.jsx	213	10	no-unused-vars	'formatDate' is defined but never used.
src/components/PropertyDatabase.jsx	593	3	no-unused-vars	'onOpenDealIntelligence' is defined but never used.
src/components/PropertyDatabase.jsx	609	24	no-unused-vars	'setCountyFilter' is assigned a value but never used.
src/components/PropertyDatabase.jsx	612	27	no-unused-vars	'setOccupancyFilter' is assigned a value but never used.
src/components/PropertyDatabase.jsx	614	31	no-unused-vars	'setMissingParcelFilter' is assigned a value but never used.
src/components/PropertyDatabase.jsx	615	31	no-unused-vars	'setMissingSourceFilter' is assigned a value but never used.
src/components/PropertyDatabase.jsx	616	27	no-unused-vars	'setStaleDataFilter' is assigned a value but never used.
src/components/PropertyDatabase.jsx	821	9	no-unused-vars	'countyOptions' is assigned a value but never used.
src/components/PropertyDatabase.jsx	824	9	no-unused-vars	'occupancyOptionsList' is assigned a value but never used.
src/components/RehabProjectTracker.jsx	4	32	no-unused-vars	'buildRehabProjectFromDeal' is defined but never used.
src/components/RehabProjectTracker.jsx	7	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/RehabProjectTracker.jsx	277	177	no-unused-vars	'onOpenDealIntelligence' is defined but never used.
src/components/RehabProjectTracker.jsx	277	376	no-unused-vars	'onOpenDealIntake' is defined but never used.
src/components/RehabProjectTracker.jsx	282	10	no-unused-vars	'vendors' is assigned a value but never used.
src/components/RehabProjectTracker.jsx	283	10	no-unused-vars	'materials' is assigned a value but never used.
src/components/RehabProjectTracker.jsx	330	14	no-unused-vars	'error' is defined but never used.
src/components/RehabProjectTracker.jsx	378	10	react-hooks/set-state-in-effect	Error: Calling setState synchronously within an effect can trigger cascading renders Effects are intended to synchronize state between React
src/components/RehabProjectTracker.jsx	383	9	no-unused-vars	'syncState' is assigned a value but never used.
src/components/RehabProjectTracker.jsx	593	14	no-unused-vars	'error' is defined but never used.
src/components/RehabProjectTracker.jsx	696	9	no-unused-vars	'reorderPhase' is assigned a value but never used.
src/components/VendorDatabase.jsx	6	7	no-unused-vars	'API_BASE_URL' is assigned a value but never used.
src/components/VendorDatabase.jsx	31	7	no-unused-vars	'riskLevelOptions' is assigned a value but never used.
src/components/VendorDatabase.jsx	122	10	no-unused-vars	'formatPercent' is defined but never used.
src/components/VendorDatabase.jsx	132	10	no-unused-vars	'formatDate' is defined but never used.
src/components/VendorDatabase.jsx	388	3	no-unused-vars	'onOpenDealIntelligence' is defined but never used.
src/components/VendorDatabase.jsx	405	27	no-unused-vars	'setPreferredFilter' is assigned a value but never used.
src/components/VendorDatabase.jsx	407	26	no-unused-vars	'setDeliveryFilter' is assigned a value but never used.
src/components/VendorDatabase.jsx	408	24	no-unused-vars	'setPickupFilter' is assigned a value but never used.
src/components/VendorDatabase.jsx	410	22	no-unused-vars	'setRiskFilter' is assigned a value but never used.
src/components/VendorDatabase.jsx	411	26	no-unused-vars	'setMinScoreFilter' is assigned a value but never used.
src/components/VendorDatabase.jsx	419	10	no-unused-vars	'importedProductVendor' is assigned a value but never used.
src/components/VendorDatabase.jsx	419	33	no-unused-vars	'setImportedProductVendor' is assigned a value but never used.
